频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
[BD]台視[geo-blocked],https://stream1.freetv.fun/tai-shi-10.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/09/29/20150929121750759037_14.jpg,7.107,未分组,h264,1920x1080,30.0,有音频
[BD]民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-13.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506171601310367_14.png,5.348,未分组,,,,无音频
[BD]smart知識[geo-blocked],https://stream1.freetv.fun/smartzhi-shi-4.m3u8,网络源,https://epg.pw/media/images/channel/2020/02/21/large/20200221060157435152_28.png,4.554,未分组,h264,1920x1080,30.0,有音频
[BD]dazn 2,https://stream1.freetv.fun/e15b48fc85a5fb06e9d49cf8fcf51ff32e8f103febea2ab19f7a01670fa74ec6.ctv,网络源,https://epg.pw/media/images/channel/2024/04/24/large/20240424025006167243_40.png,5.648,未分组,,,,无音频
[BD]影迷數位電影,https://stream1.freetv.fun/ying-mi-shu-wei-dian-ying-5.m3u8,网络源,https://epg.pw/media/images/channel/2025/08/01/large/20250801024940463178_43.jpeg,3.385,未分组,h264,1920x1080,30.0,有音频
[BD]靖洋卡通,https://stream1.freetv.fun/jing-yang-qia-tong-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/04/large/20220304215939266079_17.png,3.147,未分组,h264,1920x1080,30.0,有音频
[BD]東森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/23/large/20221023212524554784_66.jpg,0.873,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]global trekker,https://stream1.freetv.fun/7865a3167f0e27579eaeb7f861f126ba104d7124d229f25d93ada7e7b1a779be.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/03/large/20230703010810817531_37.jpeg,9.313,未分组,h264,1920x1080,30.0,有音频
[BD]中天娛樂[geo-blocked],https://stream1.freetv.fun/zhong-tian-yu-le-6.ctv,网络源,https://epg.pw/media/images/channel/2016/01/14/large/20160114210645647968_28.jpg,5.391,未分组,,,,无音频
[BD]龍華日韓[geo-blocked],https://stream1.freetv.fun/long-hua-ri-han-7.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711230359148592_68.jpg,6.794,未分组,h264,1920x1080,30.0,有音频
[BD]靖天卡通 *wj,https://stream1.freetv.fun/jing-tian-qia-tong---wj-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211529385804_31.png,1.531,未分组,h264,1280x720,25.0,有音频
[BD]中視菁采,https://stream1.freetv.fun/zhong-shi-jing-cai-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/12/28/large/20211228171426835864_33.png,5.028,未分组,h264,1920x1080,30.0,有音频
[BD]豬哥亮歌廳秀,https://stream1.freetv.fun/zhu-ge-liang-ge-ting-xiu-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/10/22/large/20241022022602435323_42.jpg,6.338,未分组,h264,1920x1080,30.0,有音频
[BD]靖天歡樂,https://stream1.freetv.fun/jing-tian-huan-le-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211755214321_72.png,5.503,未分组,h264,1920x1080,30.0,有音频
[BD]love nature,https://stream1.freetv.fun/love-nature-27.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,3.460,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]好消息2[geo-blocked],https://stream1.freetv.fun/hao-xiao-xi-2-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126211024028574_31.jpg,1.060,未分组,h264,1280x720,25.0,有音频
[HD]公视2 *c[geo-blocked],https://stream1.freetv.fun/gong-shi-2--c-1.ctv,网络源,https://epg.pw/media/images/channel/2016/10/31/large/20161031233439455837_50.jpg,1.548,未分组,h264,1280x720,25.0,有音频
[BD]人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-12.ctv,网络源,https://epg.pw/media/img/logo/1_164.jpg,5.449,未分组,,,,无音频
[BD]東森財經新聞,https://stream1.freetv.fun/dong-sen-cai-jing-xin-wen-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126212851373992_22.jpg,3.631,未分组,h264,1920x1080,30.0,有音频
[BD]靖天卡通,https://stream1.freetv.fun/jing-tian-qia-tong-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211529385804_31.png,3.043,未分组,h264,1920x1080,30.0,有音频
[HD]博斯运动2 *c[geo-blocked],https://stream1.freetv.fun/bo-si-yun-dong-2--c-1.ctv,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318232721507395_55.jpg,1.443,未分组,h264,1280x720,25.0,有音频
[BD]國會 2[geo-blocked],https://stream1.freetv.fun/guo-hui--2-9.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171909653190_67.jpg,5.099,未分组,h264,1280x720,30.0,有音频
[BD]壹新聞,https://stream1.freetv.fun/yi-xin-wen-1.ctv,网络源,https://epg.pw/media/images/channel/2016/12/24/large/20161224235554075606_20.png,5.362,未分组,,,,无音频
[BD]采昌影劇,https://stream1.freetv.fun/cai-chang-ying-ju-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/03/large/20220803165226227722_22.jpg,4.210,未分组,h264,1920x1080,30.0,有音频
[HD]ca ctv drama channel,https://stream1.freetv.fun/d9d89fc885be8d03e67466d9a2ba57cd9ab629d700f17ae4947a88cff0fbbf34.ctv,网络源,https://epg.pw/media/img/logo/1_85.jpg,1.060,未分组,h264,1280x720,59.94005994005994,有音频
[BD]tvbs,https://stream1.freetv.fun/tvbs-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720162650498510_75.png,7.923,未分组,h264,1920x1080,30.0,有音频
[BD]中天新聞 *wj,https://stream1.freetv.fun/zhong-tian-xin-wen---wj-3.ctv,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305151207450324_69.png,1.282,未分组,h264,1280x720,25.0,有音频
[BD]中天新闻[geo-blocked],https://stream1.freetv.fun/zhong-tian-xin-wen-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305151207450324_69.png,3.553,未分组,h264,1920x1080,30.0,有音频
[BD]達文西,https://stream1.freetv.fun/da-wen-xi-5.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814042042678791_12.png,7.607,未分组,h264,1920x1080,30.0,有音频
[BD]東森新聞,https://stream1.freetv.fun/dong-sen-xin-wen-5.m3u8,网络源,https://epg.pw/media/,5.034,未分组,h264,1920x1080,30.0,有音频
[BD]靖洋戲劇,https://stream1.freetv.fun/jing-yang-xi-ju-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711224936326578_83.jpg,3.148,未分组,h264,1920x1080,30.0,有音频
[BD]民視台灣,https://stream1.freetv.fun/min-shi-tai-wan-6.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724151611469778_92.png,4.051,未分组,h264,1920x1080,30.0,有音频
[HD]美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-5.ctv,网络源,https://epg.pw/media/images/channel/2024/01/14/large/20240114154701302621_82.png,2.121,未分组,h264,1280x720,25.0,有音频
[BD]好消息,https://stream1.freetv.fun/hao-xiao-xi-1.ctv,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126210954040708_43.jpg,5.612,未分组,,,,无音频
[SD]smithsonian channel selects[geo-blocked],https://stream1.freetv.fun/smithsonian-channel-selects-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/03/large/20230703010539122476_41.jpeg,2.638,未分组,h264,,,有音频
[HD]博斯无限 *c[geo-blocked],https://stream1.freetv.fun/bo-si-wu-xian---c-1.ctv,网络源,https://epg.pw/media/images/channel/2016/12/23/large/20161223152025478432_98.jpg,1.300,未分组,h264,1280x720,25.0,有音频
[BD]人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-1.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,4.403,未分组,h264,1920x1080,30.0,有音频
[HD]博斯网球,https://stream1.freetv.fun/bo-si-wang-qiu-4.ctv,网络源,https://epg.pw/media/images/channel/2020/03/22/large/20200322221733899159_41.png,14.768,未分组,h264,1280x720,29.97002997002997,有音频
[BD]八大精彩,https://stream1.freetv.fun/ba-da-jing-cai-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718002502772228_50.png,4.164,未分组,h264,1920x1080,30.0,有音频
[BD]eltv生活英語[geo-blocked],https://stream1.freetv.fun/fb7a67f3686c300ff4f250adf70cf781fa127a7ee2cc6d702d38358e9f709fff.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718011639702320_80.jpg,5.513,未分组,h264,1920x1080,30.0,有音频
[BD]好消息,https://stream1.freetv.fun/hao-xiao-xi-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126210954040708_43.jpg,8.646,未分组,h264,1920x1080,30.0,有音频
[BD]靖天綜合,https://stream1.freetv.fun/jing-tian-zong-he-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211628838481_19.png,8.518,未分组,h264,1920x1080,30.0,有音频
[BD]寰宇財經,https://stream1.freetv.fun/huan-yu-cai-jing-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720210902132399_36.png,10.223,未分组,h264,1920x1080,30.0,有音频
[BD]國會 2,https://stream1.freetv.fun/guo-hui--2-10.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171909653190_67.jpg,1.295,未分组,h264,1280x720,25.0,有音频
[BD]food network(tw) *s[geo-blocked],https://stream1.freetv.fun/56450b0770f86387a534e0c9256dd61447e3482ac86c2227e73ffcf7bf65a4b7.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/27/large/20220827225917116348_71.png,2.317,未分组,h264,1920x1080,25.0,有音频
[BD]tennis channel,https://stream1.freetv.fun/e4c9a275fe7d4374bd8de0506456947440655c6afdf72a677343a6dac102b575.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,4.153,未分组,h264,1920x1080,25.0,有音频
[BD]龍華偶像,https://stream1.freetv.fun/long-hua-ou-xiang-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126162628265986_92.jpg,4.629,未分组,h264,1920x1080,30.0,有音频
[BD]寰宇新聞,https://stream1.freetv.fun/huan-yu-xin-wen-3.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134624405697_90.png,5.796,未分组,,,,无音频
[BD]寰宇新聞,https://stream1.freetv.fun/huan-yu-xin-wen-12.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134624405697_90.png,6.213,未分组,h264,1920x1080,30.0,有音频
[BD]時尚運動x,https://stream1.freetv.fun/shi-shang-yun-dong-x-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222534937410_51.png,5.410,未分组,h264,1280x720,30.0,有音频
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-2.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055954129777_18.png,7.408,未分组,h264,1920x1080,30.0,有音频
[BD]fun探索娛樂,https://stream1.freetv.fun/6a70b67324f2e59e2a50a12ee3f4d8a3604b82335906fc6914aa96dc8d636f45.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718012701691568_25.png,7.526,未分组,h264,1920x1080,30.0,有音频
[BD]亞洲旅遊,https://stream1.freetv.fun/ya-zhou-lu-you-15.m3u8,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,1.264,未分组,h264,1280x720,25.0,有音频
[BD]八大第一 *c[geo-blocked],https://stream1.freetv.fun/ba-da-di-yi---c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720154758414370_68.png,1.629,未分组,h264,1280x720,25.0,有音频
[BD]民視綜藝,https://stream1.freetv.fun/min-shi-zong-yi-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223807030725_31.png,8.621,未分组,h264,1920x1080,30.0,有音频
[BD]tvbs台劇,https://stream1.freetv.fun/tvbstai-ju-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720162650498510_75.png,4.406,未分组,h264,1920x1080,30.0,有音频
[HD]纬来精彩[geo-blocked],https://stream1.freetv.fun/wei-lai-jing-cai-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/18/large/20240818065801909180_50.png,2.552,未分组,h264,1280x720,25.0,有音频
[HD]台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-18.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724094914581648_75.png,19.429,未分组,h264,1280x720,30.0,有音频
[BD]民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-12.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506171601310367_14.png,4.114,未分组,h264,1920x1080,30.0,有音频
[BD]國會 1,https://stream1.freetv.fun/guo-hui--1-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171825260672_88.jpg,5.973,未分组,h264,1920x1080,30.0,有音频
[BD]民視旅遊,https://stream1.freetv.fun/min-shi-lu-you-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223228622836_46.png,5.117,未分组,h264,1920x1080,30.0,有音频
[BD]tvbs *c[geo-blocked],https://stream1.freetv.fun/tvbs--c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720162650498510_75.png,1.360,未分组,h264,1280x720,25.0,有音频
[BD]中視菁采,https://stream1.freetv.fun/zhong-shi-jing-cai-5.m3u8,网络源,https://epg.pw/media/images/channel/2021/12/28/large/20211228171426835864_33.png,7.258,未分组,h264,1920x1080,30.0,有音频
[BD]年代新聞,https://stream1.freetv.fun/nian-dai-xin-wen-2.ctv,网络源,https://epg.pw/media/img/logo/2013/10/30/8889e6b27f2bf5143f6c0f3b0ec452f6.jpg,5.664,未分组,,,,无音频
[BD]達文西,https://stream1.freetv.fun/da-wen-xi-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814042042678791_12.png,6.319,未分组,h264,1920x1080,30.0,有音频
[BD]精選動漫,https://stream1.freetv.fun/jing-xuan-dong-man-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/06/05/large/20230605010526048942_44.jpg,4.833,未分组,h264,1920x1080,30.0,有音频
[BD]豬哥亮歌廳秀,https://stream1.freetv.fun/zhu-ge-liang-ge-ting-xiu-4.m3u8,网络源,https://epg.pw/media/images/channel/2024/10/22/large/20241022022602435323_42.jpg,4.882,未分组,h264,1920x1080,30.0,有音频
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-3.ctv,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090618776046_10.png,16.846,未分组,h264,1920x1080,25.0,有音频
[BD]龍華戲劇,https://stream1.freetv.fun/long-hua-xi-ju-5.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724170326264507_47.png,1.361,未分组,h264,1280x720,25.0,有音频
[BD]博斯運動ii,https://stream1.freetv.fun/bo-si-yun-dong-ii-1.m3u8,网络源,https://epg.pw/media/images/channel/2016/12/31/large/20161231221553445439_57.jpg,8.634,未分组,h264,1920x1080,30.0,有音频
[BD]靖天資訊,https://stream1.freetv.fun/jing-tian-zi-xun-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211439196918_86.png,8.357,未分组,h264,1920x1080,30.0,有音频
[BD]民視台灣,https://stream1.freetv.fun/min-shi-tai-wan-7.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724151611469778_92.png,1.877,未分组,h264,1280x720,25.0,有音频
[VGA]龙华戏剧,https://stream1.freetv.fun/long-hua-xi-ju-4.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724170326264507_47.png,19.226,未分组,h264,720x480,29.97002997002997,有音频
[BD]原住民族電視,https://stream1.freetv.fun/yuan-zhu-min-zu-dian-shi-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711214934958973_74.png,2.101,未分组,h264,1280x720,25.0,有音频
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-11.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305151207450324_69.png,2.971,未分组,h264,1280x720,30.0,有音频
[BD]tvbs,https://stream1.freetv.fun/tvbs-7.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720162650498510_75.png,4.135,未分组,h264,1920x1080,30.0,有音频
[BD]民視綜藝,https://stream1.freetv.fun/min-shi-zong-yi-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223807030725_31.png,4.752,未分组,h264,1920x1080,30.0,有音频
[BD]eltv生活英語[geo-blocked],https://stream1.freetv.fun/f3fad7266aaffb2c72660ec50c1b84a274bb6f6e3b221155e1d710d8e29c15e0.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718011639702320_80.jpg,7.727,未分组,h264,1920x1080,30.0,有音频
[BD]台視,https://stream1.freetv.fun/tai-shi-4.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/09/29/20150929121750759037_14.jpg,5.713,未分组,h264,1920x1080,30.0,有音频
[BD]bbc earth,https://stream1.freetv.fun/24358f38712d187d2fd38cb6f4c48fa88543e025ac9a386899adec203cb10b0a.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/17/large/20230717234812634336_85.jpg,4.864,未分组,h264,426x240,29.97002997002997,有音频
[BD]華視新聞,https://stream1.freetv.fun/hua-shi-xin-wen-5.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/05/08/20170508123606517919_39.png,3.837,未分组,h264,1920x1080,30.0,有音频
[HD]博斯网球 *c[geo-blocked],https://stream1.freetv.fun/bo-si-wang-qiu---c-1.ctv,网络源,https://epg.pw/media/images/channel/2020/03/22/large/20200322221733899159_41.png,1.410,未分组,h264,1280x720,25.0,有音频
[BD]寰宇新聞[geo-blocked],https://stream1.freetv.fun/huan-yu-xin-wen-13.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134624405697_90.png,5.465,未分组,h264,1920x1080,30.0,有音频
[BD]龍華洋片,https://stream1.freetv.fun/long-hua-yang-pian-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126162837055899_54.jpg,4.250,未分组,h264,1920x1080,30.0,有音频
[BD]亞洲旅遊 *wj,https://stream1.freetv.fun/ya-zhou-lu-you---wj-1.ctv,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,1.270,未分组,h264,1280x720,25.0,有音频
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-5.m3u8,网络源,https://epg.pw/media/images/channel/2020/02/21/large/20200221060157435152_28.png,11.661,未分组,h264,1920x1080,30.0,有音频
[SD]taiwan plus,https://stream1.freetv.fun/taiwan-plus-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126155629392519_70.jpg,1.121,未分组,h264,960x540,30.0,有音频
[HD]美亚电影2,https://stream1.freetv.fun/mei-ya-dian-ying-2-1.ctv,网络源,https://epg.pw/media/images/channel/2024/01/14/large/20240114154701302621_82.png,2.248,未分组,h264,1280x720,25.0,有音频
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-5.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/11/large/20210111214029367376_50.png,8.683,未分组,h264,1920x1080,30.0,有音频
[BD]台視[geo-blocked],https://stream1.freetv.fun/tai-shi-6.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/09/29/20150929121750759037_14.jpg,4.823,未分组,h264,1920x1080,30.0,有音频
