标准频道名,匹配状态,频道名,地址,来源,检测时间,图标,分组
优购物,未匹配-跳过,优购物,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch24111213073337804127.rsc/101532_Uni.sdp,济南联通,0,,数字频道
优漫卡通,未匹配-跳过,优漫卡通,http://150.138.8.143/00/SNM/CHANNEL00000049/index.m3u8,电信单播,0,,数字频道
优漫卡通,未匹配-跳过,优漫卡通,http://192.168.31.2:4022/rtp/239.21.1.50:5002,电信组播,0,,数字频道
优漫卡通,未匹配-跳过,优漫卡通,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch11042914374730524823.rsc/69927_Uni.sdp,济南联通,0,,数字频道
优优宝贝,未匹配-跳过,优优宝贝,http://150.138.8.143/00/SNM/CHANNEL00000641/index.m3u8,电信单播,0,,数字频道
优优宝贝,未匹配-跳过,优优宝贝,http://192.168.31.2:4022/rtp/239.21.2.94:5002,电信组播,0,,数字频道
优优宝贝,未匹配-跳过,优优宝贝,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch22122209132553924896.rsc/98132_Uni.sdp,济南联通,0,,数字频道
游戏风云,未匹配-跳过,游戏风云,http://150.138.8.143/00/SNM/CHANNEL00002024/index.m3u8,电信单播,0,,数字频道
游戏风云,未匹配-跳过,游戏风云,http://192.168.31.2:4022/rtp/239.21.2.107:5002,电信组播,0,,数字频道
游戏风云,未匹配-跳过,游戏风云,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch16051316213602697345.rsc/70026_Uni.sdp,济南联通,0,,数字频道
游戏风云,未匹配-跳过,游戏风云,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002024/index.m3u8?IASHttpSessionId=,济南移动,0,,数字频道
游戏风云,未匹配-跳过,游戏风云,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226140/1.m3u8,上海移动,0,,数字频道
游戏风云,未匹配-跳过,游戏风云,http://123.235.73.237:9901/tsfile/live/0002_69.m3u8?key=txiptv,青岛联通,0,,数字频道
鱼台生活,未匹配-跳过,鱼台生活,http://150.138.8.143/00/SNM/CHANNEL00001108/index.m3u8,电信单播,0,,山东频道
鱼台生活,未匹配-跳过,鱼台生活,http://192.168.31.2:4022/rtp/239.21.2.135:5002,电信组播,0,,山东频道
鱼台综合,未匹配-跳过,鱼台综合,http://150.138.8.143/00/SNM/CHANNEL00001107/index.m3u8,电信单播,0,,山东频道
鱼台综合,未匹配-跳过,鱼台综合,http://192.168.31.2:4022/rtp/239.21.2.134:5002,电信组播,0,,山东频道
禹城综合,未匹配-跳过,禹城综合,http://150.138.8.143/00/SNM/CHANNEL00001061/index.m3u8,电信单播,0,,山东频道
禹城综合,未匹配-跳过,禹城综合,http://192.168.31.2:4022/rtp/239.21.1.241:5002,电信组播,0,,山东频道
禹城综艺,未匹配-跳过,禹城综艺,http://150.138.8.143/00/SNM/CHANNEL00001062/index.m3u8,电信单播,0,,山东频道
禹城综艺,未匹配-跳过,禹城综艺,http://192.168.31.2:4022/rtp/239.21.1.242:5002,电信组播,0,,山东频道
云南卫视,未匹配-跳过,云南卫视,http://150.138.8.143/00/SNM/CHANNEL00000367/index.m3u8,电信单播,0,,卫视频道
云南卫视,未匹配-跳过,云南卫视,http://150.138.8.143/00/SNM/CHANNEL00000039/index.m3u8,电信单播,0,,卫视频道
云南卫视,未匹配-跳过,云南卫视,http://192.168.31.2:4022/rtp/239.21.2.86:5002,电信组播,0,,卫视频道
云南卫视,未匹配-跳过,云南卫视,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch10120116144658191615.rsc/69926_Uni.sdp,济南联通,0,,卫视频道
云南卫视,未匹配-跳过,云南卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000367/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
云南卫视,未匹配-跳过,云南卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226151/1.m3u8,上海移动,0,,卫视频道
云南卫视,未匹配-跳过,云南卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226109/1.m3u8,上海移动,0,,卫视频道
郓城综合,未匹配-跳过,郓城综合,http://150.138.8.143/00/SNM/CHANNEL00001041/index.m3u8,电信单播,0,,山东频道
郓城综合,未匹配-跳过,郓城综合,http://192.168.31.2:4022/rtp/239.21.1.251:5002,电信组播,0,,山东频道
早教,未匹配-跳过,早教,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch15090916274339587371.rsc/69944_Uni.sdp,济南联通,0,,数字频道
沾化综合,未匹配-跳过,沾化综合,http://150.138.8.143/00/SNM/CHANNEL00001035/index.m3u8,电信单播,0,,山东频道
沾化综合,未匹配-跳过,沾化综合,http://192.168.31.2:4022/rtp/239.21.1.226:5002,电信组播,0,,山东频道
张店综合,未匹配-跳过,张店综合,http://150.138.8.143/00/SNM/CHANNEL00001012/index.m3u8,电信单播,0,,山东频道
张店综合,未匹配-跳过,张店综合,http://192.168.31.2:4022/rtp/239.21.2.138:5002,电信组播,0,,山东频道
章丘综合,未匹配-跳过,章丘综合,http://150.138.8.143/00/SNM/CHANNEL00004009/index.m3u8,电信单播,0,,山东频道
长岛综合,未匹配-跳过,长岛综合,http://150.138.8.143/00/SNM/CHANNEL00001090/index.m3u8,电信单播,0,,山东频道
长岛综合,未匹配-跳过,长岛综合,http://192.168.31.2:4022/rtp/239.21.2.52:5002,电信组播,0,,山东频道
长清综合,未匹配-跳过,长清综合,http://150.138.8.143/00/SNM/CHANNEL00001018/index.m3u8,电信单播,0,,山东频道
长清综合,未匹配-跳过,长清综合,http://192.168.31.2:4022/rtp/239.21.1.107:5002,电信组播,0,,山东频道
招远综合,未匹配-跳过,招远综合,http://150.138.8.143/00/SNM/CHANNEL00001113/index.m3u8,电信单播,0,,山东频道
招远综合,未匹配-跳过,招远综合,http://192.168.31.2:4022/rtp/239.21.2.145:5002,电信组播,0,,山东频道
浙江卫视,未匹配-跳过,浙江卫视,http://150.138.8.143/00/SNM/CHANNEL00000305/index.m3u8,电信单播,0,,卫视频道
浙江卫视,未匹配-跳过,浙江卫视,http://192.168.31.2:4022/rtp/239.21.1.90:5002,电信组播,0,,卫视频道
浙江卫视,未匹配-跳过,浙江卫视,rtsp://112.245.125.45:1554/iptv/import/Tvod/iptv/001/001/ch15050917541521964962.rsc/69949_Uni.sdp,济南联通,0,,卫视频道
浙江卫视,未匹配-跳过,浙江卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000305/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
浙江卫视,未匹配-跳过,浙江卫视,http://123.235.73.237:9901/tsfile/live/0002_19.m3u8?key=txiptv,青岛联通,0,,卫视频道
浙江卫视,未匹配-跳过,浙江卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225727/1.m3u8,上海移动,0,,卫视频道
浙江卫视,未匹配-跳过,浙江卫视,http://123.235.73.237:9901/tsfile/live/0002_58.m3u8?key=txiptv,青岛联通,0,,卫视频道
浙江卫视4K,未匹配-跳过,浙江卫视4K,http://192.168.31.2:4022/rtp/239.21.2.182:5002,电信组播,0,,4K频道
浙江卫视4K,未匹配-跳过,浙江卫视4K,rtsp://112.245.125.45:1554/iptv/import/Tvod/iptv/001/001/ch25092214075944736959.rsc/103230_Uni.sdp,济南联通,0,,4K频道
智慧康养,未匹配-跳过,智慧康养,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002031/index.m3u8?IASHttpSessionId=,济南移动,0,,数字频道
中国交通,未匹配-跳过,中国交通,http://150.138.8.143/00/SNM/CHANNEL00000073/index.m3u8,电信单播,0,,卫视频道
中国交通,未匹配-跳过,中国交通,http://192.168.31.2:4022/rtp/239.21.1.115:5002,电信组播,0,,卫视频道
中国交通,未匹配-跳过,中国交通,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch20110221445820405906.rsc/90479_Uni.sdp,济南联通,0,,卫视频道
中华特产,未匹配-跳过,中华特产,http://150.138.8.143/00/SNM/CHANNEL00000642/index.m3u8,电信单播,0,,数字频道
中华特产,未匹配-跳过,中华特产,http://150.138.8.143/00/SNM/CHANNEL00000672/index.m3u8,电信单播,0,,数字频道
中华特产,未匹配-跳过,中华特产,http://192.168.31.2:4022/rtp/239.21.2.177:5002,电信组播,0,,数字频道
中华特产,未匹配-跳过,中华特产,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch22122209144768479365.rsc/98231_Uni.sdp,济南联通,0,,数字频道
中央新影中学生,未匹配-跳过,中央新影中学生,http://150.138.8.143/00/SNM/CHANNEL00000673/index.m3u8,电信单播,0,,央视频道
中央新影中学生,未匹配-跳过,中央新影中学生,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch24012314300175015886.rsc/100054_Uni.sdp,济南联通,0,,央视频道
中央新影中学生,未匹配-跳过,中央新影中学生,http://123.235.73.237:9901/tsfile/live/0002_66.m3u8?key=txiptv,青岛联通,0,,央视频道
中央新影中学生,未匹配-跳过,中央新影中学生,http://192.168.31.2:4022/rtp/239.21.2.176:5002,电信组播,0,,央视频道
中央新影发现之旅,未匹配-跳过,中央新影发现之旅,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch24012314294218176484.rsc/100102_Uni.sdp,济南联通,0,,央视频道
中央新影发现之旅,未匹配-跳过,中央新影发现之旅,http://123.235.73.237:9901/tsfile/live/0002_63.m3u8?key=txiptv,青岛联通,0,,央视频道
中央新影老故事,未匹配-跳过,中央新影老故事,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch24012314302384136112.rsc/100078_Uni.sdp,济南联通,0,,数字频道
重庆卫视,未匹配-跳过,重庆卫视,http://150.138.8.143/00/SNM/CHANNEL00000341/index.m3u8,电信单播,0,,卫视频道
重庆卫视,未匹配-跳过,重庆卫视,http://192.168.31.2:4022/rtp/239.21.1.233:5002,电信组播,0,,卫视频道
重庆卫视,未匹配-跳过,重庆卫视,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch10120118293449046768.rsc/70020_Uni.sdp,济南联通,0,,卫视频道
重庆卫视,未匹配-跳过,重庆卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000341/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
重庆卫视,未匹配-跳过,重庆卫视,http://123.235.73.237:9901/tsfile/live/0002_30.m3u8?key=txiptv,青岛联通,0,,卫视频道
重庆卫视,未匹配-跳过,重庆卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226171/1.m3u8,上海移动,0,,卫视频道
重温经典影视,未匹配-跳过,重温经典影视,http://150.138.8.143/00/SNM/CHANNEL00000364/index.m3u8,电信单播,0,,数字频道
重温经典影视,未匹配-跳过,重温经典影视,http://192.168.31.2:4022/rtp/239.21.2.77:5002,电信组播,0,,数字频道
周村新闻,未匹配-跳过,周村新闻,http://150.138.8.143/00/SNM/CHANNEL00001019/index.m3u8,电信单播,0,,山东频道
周村新闻,未匹配-跳过,周村新闻,http://192.168.31.2:4022/rtp/239.21.2.150:5002,电信组播,0,,山东频道
诸城综合,未匹配-跳过,诸城综合,http://150.138.8.143/00/SNM/CHANNEL00001004/index.m3u8,电信单播,0,,山东频道
诸城综合,未匹配-跳过,诸城综合,http://192.168.31.2:4022/rtp/239.21.1.217:5002,电信组播,0,,山东频道
淄博民生,未匹配-跳过,淄博民生,http://150.138.8.143/00/SNM/CHANNEL00000294/index.m3u8,电信单播,0,,山东频道
淄博民生,未匹配-跳过,淄博民生,http://192.168.31.2:4022/rtp/239.21.1.109:5002,电信组播,0,,山东频道
淄博文旅,未匹配-跳过,淄博文旅,http://150.138.8.143/00/SNM/CHANNEL00000293/index.m3u8,电信单播,0,,山东频道
淄博文旅,未匹配-跳过,淄博文旅,http://192.168.31.2:4022/rtp/239.21.1.83:5002,电信组播,0,,山东频道
淄博影视,未匹配-跳过,淄博影视,http://150.138.8.143/00/SNM/CHANNEL00001037/index.m3u8,电信单播,0,,山东频道
淄博影视,未匹配-跳过,淄博影视,http://192.168.31.2:4022/rtp/239.21.1.182:5002,电信组播,0,,山东频道
淄博综合,未匹配-跳过,淄博综合,http://150.138.8.143/00/SNM/CHANNEL00000292/index.m3u8,电信单播,0,,山东频道
淄博综合,未匹配-跳过,淄博综合,http://192.168.31.2:4022/rtp/239.21.1.84:5002,电信组播,0,,山东频道
淄川新闻,未匹配-跳过,淄川新闻,http://150.138.8.143/00/SNM/CHANNEL00001007/index.m3u8,电信单播,0,,山东频道
淄川新闻,未匹配-跳过,淄川新闻,http://192.168.31.2:4022/rtp/239.21.1.160:5002,电信组播,0,,山东频道
邹城综合,未匹配-跳过,邹城综合,http://150.138.8.143/00/SNM/CHANNEL00001038/index.m3u8,电信单播,0,,山东频道
邹城综合,未匹配-跳过,邹城综合,http://192.168.31.2:4022/rtp/239.21.1.185:5002,电信组播,0,,山东频道
邹平综合,未匹配-跳过,邹平综合,http://150.138.8.143/00/SNM/CHANNEL00001058/index.m3u8,电信单播,0,,山东频道
邹平综合,未匹配-跳过,邹平综合,http://192.168.31.2:4022/rtp/239.21.1.238:5002,电信组播,0,,山东频道
足球,未匹配-跳过,足球,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch15090915041757410943.rsc/69998_Uni.sdp,济南联通,0,,数字频道
